GRvalue,agent,cell_count,cell_count__ctrl,cell_count__time0,cell_line,concentration,timepoint,receptor_status,color_map
0.6645027680906592,Rucaparib,1750.0,1917.2173913043482,1358.5016393442622,MDAMB134,3.16227766017,72,HR+,#7da245
0.7328139638768003,Rucaparib,1785.333333333333,1917.2173913043482,1358.5016393442622,MDAMB134,10.0,72,HR+,#7da245
1.1307106793552006,SHP099,1978.5,1917.2173913043482,1358.5016393442622,MDAMB134,0.001,72,HR+,#7da245
1.0234003838124464,SHP099,1928.333333333333,1917.2173913043482,1358.5016393442622,MDAMB134,0.00316227766017,72,HR+,#7da245
0.7049362232903831,SHP099,1771.0,1917.2173913043482,1358.5016393442622,MDAMB134,0.01,72,HR+,#7da245
1.1677077517002306,SHP099,1995.5,1917.2173913043482,1358.5016393442622,MDAMB134,0.0316227766017,72,HR+,#7da245
0.994649733533108,SHP099,1914.666666666667,1917.2173913043482,1358.5016393442622,MDAMB134,0.1,72,HR+,#7da245
0.9021275830684228,SHP099,1870.0,1917.2173913043482,1358.5016393442622,MDAMB134,0.316227766017,72,HR+,#7da245
0.9308892493073062,SHP099,1884.0,1917.2173913043482,1358.5016393442622,MDAMB134,1.0,72,HR+,#7da245
1.060872558605377,SHP099,1946.0,1917.2173913043482,1358.5016393442622,MDAMB134,3.16227766017,72,HR+,#7da245
0.7918989500424896,SHP099,1815.333333333333,1917.2173913043482,1358.5016393442622,MDAMB134,10.0,72,HR+,#7da245
0.9953485066001876,SY-1365,1915.0,1917.2173913043482,1358.5016393442622,MDAMB134,1e-05,72,HR+,#7da245
1.0445685691689226,SY-1365,1938.333333333333,1917.2173913043482,1358.5016393442622,MDAMB134,3.1622800000000005e-05,72,HR+,#7da245
0.9800039375188196,SY-1365,1907.666666666667,1917.2173913043482,1358.5016393442622,MDAMB134,0.0001,72,HR+,#7da245
0.8573693162136133,SY-1365,1848.0,1917.2173913043482,1358.5016393442622,MDAMB134,0.000316228,72,HR+,#7da245
-0.12675998088507134,SY-1365,1270.0,1917.2173913043482,1358.5016393442622,MDAMB134,0.001,72,HR+,#7da245
-0.4139377328771912,SY-1365,1041.6666666666667,1917.2173913043482,1358.5016393442622,MDAMB134,0.00316227766017,72,HR+,#7da245
-0.466648871892128,SY-1365,994.0,1917.2173913043482,1358.5016393442622,MDAMB134,0.01,72,HR+,#7da245
-0.3452327588023125,SY-1365,1100.6666666666667,1917.2173913043482,1358.5016393442622,MDAMB134,0.0316227766017,72,HR+,#7da245
-0.4278158759844101,SY-1365,1029.3333333333333,1917.2173913043482,1358.5016393442622,MDAMB134,0.1,72,HR+,#7da245
0.44935366676790656,THZ-P1-2,1633.666666666667,1917.2173913043482,1358.5016393442622,MDAMB134,0.01,72,HR+,#7da245
0.34194875456298623,THZ-P1-2,1572.333333333333,1917.2173913043482,1358.5016393442622,MDAMB134,0.0316227766017,72,HR+,#7da245
0.33508854253813397,THZ-P1-2,1568.333333333333,1917.2173913043482,1358.5016393442622,MDAMB134,0.1,72,HR+,#7da245
0.3951313194936923,THZ-P1-2,1603.0,1917.2173913043482,1358.5016393442622,MDAMB134,0.316227766017,72,HR+,#7da245
0.3516976632793669,THZ-P1-2,1578.0,1917.2173913043482,1358.5016393442622,MDAMB134,1.0,72,HR+,#7da245
0.4684573871568527,THZ-P1-2,1644.333333333333,1917.2173913043482,1358.5016393442622,MDAMB134,3.16227766017,72,HR+,#7da245
-0.9222704094729812,THZ-P1-2,381.66666666666674,1917.2173913043482,1358.5016393442622,MDAMB134,10.0,72,HR+,#7da245
0.8378723232718666,THZ-P1-2R,1838.333333333333,1917.2173913043482,1358.5016393442622,MDAMB134,0.01,72,HR+,#7da245
0.9626392519449734,THZ-P1-2R,1899.333333333333,1917.2173913043482,1358.5016393442622,MDAMB134,0.0316227766017,72,HR+,#7da245
1.0212896599421004,THZ-P1-2R,1927.333333333333,1917.2173913043482,1358.5016393442622,MDAMB134,0.1,72,HR+,#7da245
1.0089991887219665,THZ-P1-2R,1921.5,1917.2173913043482,1358.5016393442622,MDAMB134,0.316227766017,72,HR+,#7da245
1.1116131828754872,THZ-P1-2R,1969.666666666667,1917.2173913043482,1358.5016393442622,MDAMB134,1.0,72,HR+,#7da245
1.033265080199446,THZ-P1-2R,1933.0,1917.2173913043482,1358.5016393442622,MDAMB134,3.16227766017,72,HR+,#7da245
1.5076488658961005,THZ-P1-2R,2145.333333333333,1917.2173913043482,1358.5016393442622,MDAMB134,10.0,72,HR+,#7da245
0.8769698017356864,THZ1,1857.666666666667,1917.2173913043482,1358.5016393442622,MDAMB134,0.0001,72,HR+,#7da245
0.9288276441799854,THZ1,1883.0,1917.2173913043482,1358.5016393442622,MDAMB134,0.00031622776601700003,72,HR+,#7da245
0.8939498418036174,THZ1,1866.0,1917.2173913043482,1358.5016393442622,MDAMB134,0.001,72,HR+,#7da245
0.5813676943893193,THZ1,1706.0,1917.2173913043482,1358.5016393442622,MDAMB134,0.00316227766017,72,HR+,#7da245
0.3288155509883124,THZ1,1564.666666666667,1917.2173913043482,1358.5016393442622,MDAMB134,0.01,72,HR+,#7da245
0.08492690246912371,THZ1,1414.666666666667,1917.2173913043482,1358.5016393442622,MDAMB134,0.0316227766017,72,HR+,#7da245
-0.08003111604756252,THZ1,1303.3333333333333,1917.2173913043482,1358.5016393442622,MDAMB134,0.1,72,HR+,#7da245
-0.3104678495053528,THZ1,1129.3333333333333,1917.2173913043482,1358.5016393442622,MDAMB134,0.316227766017,72,HR+,#7da245
-0.471675147570553,THZ1,989.3333333333336,1917.2173913043482,1358.5016393442622,MDAMB134,1.0,72,HR+,#7da245
1.1790154388214864,THZ531,2000.666666666667,1917.2173913043482,1358.5016393442622,MDAMB134,0.0001,72,HR+,#7da245
0.9674936084492816,THZ531,1901.666666666667,1917.2173913043482,1358.5016393442622,MDAMB134,0.00031622776601700003,72,HR+,#7da245
1.0163689468173531,THZ531,1925.0,1917.2173913043482,1358.5016393442622,MDAMB134,0.001,72,HR+,#7da245
0.7165782998554506,THZ531,1777.0,1917.2173913043482,1358.5016393442622,MDAMB134,0.00316227766017,72,HR+,#7da245
0.7753864985634866,THZ531,1807.0,1917.2173913043482,1358.5016393442622,MDAMB134,0.01,72,HR+,#7da245
0.14753388285151406,THZ531,1454.666666666667,1917.2173913043482,1358.5016393442622,MDAMB134,0.0316227766017,72,HR+,#7da245
-0.7253899978819149,THZ531,714.6666666666665,1917.2173913043482,1358.5016393442622,MDAMB134,0.1,72,HR+,#7da245
-0.7974539975965387,THZ531,614.3333333333334,1917.2173913043482,1358.5016393442622,MDAMB134,0.316227766017,72,HR+,#7da245
-0.5765198504995199,THZ531,886.3333333333335,1917.2173913043482,1358.5016393442622,MDAMB134,1.0,72,HR+,#7da245
0.22937265998990355,YKL-5-124,1505.333333333333,1917.2173913043482,1358.5016393442622,MDAMB134,0.001,72,HR+,#7da245
0.12384923458632605,YKL-5-124,1439.666666666667,1917.2173913043482,1358.5016393442622,MDAMB134,0.00316227766017,72,HR+,#7da245
0.07466414915107203,YKL-5-124,1408.0,1917.2173913043482,1358.5016393442622,MDAMB134,0.01,72,HR+,#7da245
0.055807393431778214,YKL-5-124,1395.666666666667,1917.2173913043482,1358.5016393442622,MDAMB134,0.0316227766017,72,HR+,#7da245
0.06955117096345242,YKL-5-124,1404.666666666667,1917.2173913043482,1358.5016393442622,MDAMB134,0.1,72,HR+,#7da245
0.02758679342320636,YKL-5-124,1377.0,1917.2173913043482,1358.5016393442622,MDAMB134,0.316227766017,72,HR+,#7da245
0.05682238488454683,YKL-5-124,1396.333333333333,1917.2173913043482,1358.5016393442622,MDAMB134,1.0,72,HR+,#7da245
0.12856628774096635,YKL-5-124,1442.666666666667,1917.2173913043482,1358.5016393442622,MDAMB134,3.16227766017,72,HR+,#7da245
-0.032076843104366766,YKL-5-124,1336.6666666666667,1917.2173913043482,1358.5016393442622,MDAMB134,10.0,72,HR+,#7da245
0.6409836494307466,ZZ1-33B,1737.666666666667,1917.2173913043482,1358.5016393442622,MDAMB134,0.001,72,HR+,#7da245
0.15442237247433274,ZZ1-33B,1459.0,1917.2173913043482,1358.5016393442622,MDAMB134,0.00316227766017,72,HR+,#7da245
-0.2604466287325412,ZZ1-33B,1169.3333333333333,1917.2173913043482,1358.5016393442622,MDAMB134,0.01,72,HR+,#7da245
-0.4337654243618528,ZZ1-33B,1024.0,1917.2173913043482,1358.5016393442622,MDAMB134,0.0316227766017,72,HR+,#7da245
-0.5995877510857803,ZZ1-33B,862.0,1917.2173913043482,1358.5016393442622,MDAMB134,0.1,72,HR+,#7da245
-0.5639295320764269,ZZ1-33B,899.3333333333335,1917.2173913043482,1358.5016393442622,MDAMB134,0.316227766017,72,HR+,#7da245
-0.7022400819772905,ZZ1-33B,744.0,1917.2173913043482,1358.5016393442622,MDAMB134,1.0,72,HR+,#7da245
-0.7358540108127171,ZZ1-33B,701.0,1917.2173913043482,1358.5016393442622,MDAMB134,3.16227766017,72,HR+,#7da245
-0.8683089758627249,ZZ1-33B,496.0,1917.2173913043482,1358.5016393442622,MDAMB134,10.0,72,HR+,#7da245
0.5510521607219403,senexin b,1689.666666666667,1917.2173913043482,1358.5016393442622,MDAMB134,0.001,72,HR+,#7da245
0.9467316923468472,senexin b,1891.666666666667,1917.2173913043482,1358.5016393442622,MDAMB134,0.00316227766017,72,HR+,#7da245
0.6473235667783701,senexin b,1741.0,1917.2173913043482,1358.5016393442622,MDAMB134,0.01,72,HR+,#7da245
0.6562201101407066,senexin b,1745.666666666667,1917.2173913043482,1358.5016393442622,MDAMB134,0.0316227766017,72,HR+,#7da245
0.5240815561291241,senexin b,1675.0,1917.2173913043482,1358.5016393442622,MDAMB134,0.1,72,HR+,#7da245
0.6406669763553228,senexin b,1737.5,1917.2173913043482,1358.5016393442622,MDAMB134,0.316227766017,72,HR+,#7da245
0.5981983065167558,senexin b,1715.0,1917.2173913043482,1358.5016393442622,MDAMB134,1.0,72,HR+,#7da245
0.5246918816927657,senexin b,1675.333333333333,1917.2173913043482,1358.5016393442622,MDAMB134,3.16227766017,72,HR+,#7da245
0.4535218536260564,senexin b,1636.0,1917.2173913043482,1358.5016393442622,MDAMB134,10.0,72,HR+,#7da245
0.8914377489957612,AZD1775,1476.0,1535.625,939.030303030303,MDAMB157,0.001,72,TNBC,#ca7832
0.632350996667481,AZD1775,1329.5,1535.625,939.030303030303,MDAMB157,0.00316227766017,72,TNBC,#ca7832
0.524408972060036,AZD1775,1266.5,1535.625,939.030303030303,MDAMB157,0.01,72,TNBC,#ca7832
-0.01726088305100615,AZD1775,927.5,1535.625,939.030303030303,MDAMB157,0.0316227766017,72,TNBC,#ca7832
-0.19509964491851872,AZD1775,805.0,1535.625,939.030303030303,MDAMB157,0.1,72,TNBC,#ca7832
-0.20002712159378666,AZD1775,801.5,1535.625,939.030303030303,MDAMB157,0.316227766017,72,TNBC,#ca7832
-0.4206247103375421,AZD1775,637.5,1535.625,939.030303030303,MDAMB157,1.0,72,TNBC,#ca7832
-0.4643171830015877,AZD1775,603.0,1535.625,939.030303030303,MDAMB157,3.16227766017,72,TNBC,#ca7832
-0.8300598415204818,AZD1775,267.0,1535.625,939.030303030303,MDAMB157,10.0,72,TNBC,#ca7832
0.6176626794241387,AZD2014,1321.0,1535.625,939.030303030303,MDAMB157,0.001,72,TNBC,#ca7832
0.5074737804068012,AZD2014,1256.5,1535.625,939.030303030303,MDAMB157,0.00316227766017,72,TNBC,#ca7832
0.6766462824941044,AZD2014,1355.0,1535.625,939.030303030303,MDAMB157,0.01,72,TNBC,#ca7832
0.8231755013013937,AZD2014,1438.0,1535.625,939.030303030303,MDAMB157,0.0316227766017,72,TNBC,#ca7832
0.6358126696964372,AZD2014,1331.5,1535.625,939.030303030303,MDAMB157,0.1,72,TNBC,#ca7832
0.4336167484398179,AZD2014,1212.5,1535.625,939.030303030303,MDAMB157,0.316227766017,72,TNBC,#ca7832
0.5371463530255285,AZD2014,1274.0,1535.625,939.030303030303,MDAMB157,1.0,72,TNBC,#ca7832
0.35920776362557283,AZD2014,1167.5,1535.625,939.030303030303,MDAMB157,3.16227766017,72,TNBC,#ca7832
-0.023973660099482097,AZD2014,923.0,1535.625,939.030303030303,MDAMB157,10.0,72,TNBC,#ca7832
1.14346788746386,AZD5363,1613.0,1535.625,939.030303030303,MDAMB157,0.001,72,TNBC,#ca7832
1.2026943676588449,AZD5363,1644.5,1535.625,939.030303030303,MDAMB157,0.00316227766017,72,TNBC,#ca7832
1.161280431129864,AZD5363,1622.5,1535.625,939.030303030303,MDAMB157,0.01,72,TNBC,#ca7832
0.7160149184335656,AZD5363,1377.5,1535.625,939.030303030303,MDAMB157,0.0316227766017,72,TNBC,#ca7832
1.038421274200355,AZD5363,1556.5,1535.625,939.030303030303,MDAMB157,0.1,72,TNBC,#ca7832
0.8008807699135085,AZD5363,1425.5,1535.625,939.030303030303,MDAMB157,0.316227766017,72,TNBC,#ca7832
0.9440197235175511,AZD5363,1505.0,1535.625,939.030303030303,MDAMB157,1.0,72,TNBC,#ca7832
0.9412897148412378,AZD5363,1503.5,1535.625,939.030303030303,MDAMB157,3.16227766017,72,TNBC,#ca7832
0.7450532298759338,AZD5363,1394.0,1535.625,939.030303030303,MDAMB157,10.0,72,TNBC,#ca7832
1.161280431129864,AZD6738,1622.5,1535.625,939.030303030303,MDAMB157,0.001,72,TNBC,#ca7832
1.181958864081123,AZD6738,1633.5,1535.625,939.030303030303,MDAMB157,0.00316227766017,72,TNBC,#ca7832
1.6072255405719933,AZD6738,1853.5,1535.625,939.030303030303,MDAMB157,0.01,72,TNBC,#ca7832
1.6221055657537629,AZD6738,1861.0,1535.625,939.030303030303,MDAMB157,0.0316227766017,72,TNBC,#ca7832
1.1294356389140492,AZD6738,1605.5,1535.625,939.030303030303,MDAMB157,0.1,72,TNBC,#ca7832
1.0163088426539528,AZD6738,1544.5,1535.625,939.030303030303,MDAMB157,0.316227766017,72,TNBC,#ca7832
1.342693384292041,AZD6738,1718.0,1535.625,939.030303030303,MDAMB157,1.0,72,TNBC,#ca7832
1.4218667924847532,AZD6738,1759.0,1535.625,939.030303030303,MDAMB157,3.16227766017,72,TNBC,#ca7832
0.04755094571228469,AZD6738,970.5,1535.625,939.030303030303,MDAMB157,10.0,72,TNBC,#ca7832
1.2320090089482374,BJP-6-5-3,1660.0,1535.625,939.030303030303,MDAMB157,0.01,72,TNBC,#ca7832
1.0199893813158418,BJP-6-5-3,1546.5,1535.625,939.030303030303,MDAMB157,0.0316227766017,72,TNBC,#ca7832
0.8482399165408805,BJP-6-5-3,1452.0,1535.625,939.030303030303,MDAMB157,0.1,72,TNBC,#ca7832
1.0301209057268954,BJP-6-5-3,1552.0,1535.625,939.030303030303,MDAMB157,0.316227766017,72,TNBC,#ca7832
0.8080064137472909,BJP-6-5-3,1429.5,1535.625,939.030303030303,MDAMB157,1.0,72,TNBC,#ca7832
1.0291992499225384,BJP-6-5-3,1551.5,1535.625,939.030303030303,MDAMB157,3.16227766017,72,TNBC,#ca7832
0.7353580753407254,BJP-6-5-3,1388.5,1535.625,939.030303030303,MDAMB157,10.0,72,TNBC,#ca7832
0.5032485776395239,BMS-265246,1254.0,1535.625,939.030303030303,MDAMB157,0.001,72,TNBC,#ca7832
0.548210274940143,BMS-265246,1280.5,1535.625,939.030303030303,MDAMB157,0.00316227766017,72,TNBC,#ca7832
0.2028126094117202,BMS-265246,1070.5,1535.625,939.030303030303,MDAMB157,0.01,72,TNBC,#ca7832
0.03161413372832933,BMS-265246,960.0,1535.625,939.030303030303,MDAMB157,0.0316227766017,72,TNBC,#ca7832
-0.09035896845348934,BMS-265246,878.0,1535.625,939.030303030303,MDAMB157,0.1,72,TNBC,#ca7832
0.04831160926061728,BMS-265246,971.0,1535.625,939.030303030303,MDAMB157,0.316227766017,72,TNBC,#ca7832
0.04223079416151277,BMS-265246,967.0,1535.625,939.030303030303,MDAMB157,1.0,72,TNBC,#ca7832
-0.1993237345259511,BMS-265246,802.0,1535.625,939.030303030303,MDAMB157,3.16227766017,72,TNBC,#ca7832
-0.1943950027323728,BMS-265246,805.5,1535.625,939.030303030303,MDAMB157,10.0,72,TNBC,#ca7832
1.2215941594903854,BSJ-01-175,1654.5,1535.625,939.030303030303,MDAMB157,0.001,72,TNBC,#ca7832
0.8133560058036517,BSJ-01-175,1432.5,1535.625,939.030303030303,MDAMB157,0.00316227766017,72,TNBC,#ca7832
0.3748202181352021,BSJ-01-175,1177.0,1535.625,939.030303030303,MDAMB157,0.01,72,TNBC,#ca7832
-0.3283284009867025,BSJ-01-175,708.0,1535.625,939.030303030303,MDAMB157,0.0316227766017,72,TNBC,#ca7832
-0.4365700603993217,BSJ-01-175,625.0,1535.625,939.030303030303,MDAMB157,0.1,72,TNBC,#ca7832
-0.7298347707816674,BSJ-01-175,371.0,1535.625,939.030303030303,MDAMB157,0.316227766017,72,TNBC,#ca7832
-0.743079672863354,BSJ-01-175,358.0,1535.625,939.030303030303,MDAMB157,1.0,72,TNBC,#ca7832
-0.7122263935818689,BSJ-01-175,388.0,1535.625,939.030303030303,MDAMB157,3.16227766017,72,TNBC,#ca7832
-0.8772219144312631,BSJ-01-175,212.0,1535.625,939.030303030303,MDAMB157,10.0,72,TNBC,#ca7832
1.26809614594647,BSJ-03-123,1679.0,1535.625,939.030303030303,MDAMB157,0.001,72,TNBC,#ca7832
0.8374858558466693,BSJ-03-123,1446.0,1535.625,939.030303030303,MDAMB157,0.00316227766017,72,TNBC,#ca7832
1.0264350119417478,BSJ-03-123,1550.0,1535.625,939.030303030303,MDAMB157,0.01,72,TNBC,#ca7832
1.0080347630232214,BSJ-03-123,1540.0,1535.625,939.030303030303,MDAMB157,0.0316227766017,72,TNBC,#ca7832
0.9841874787922142,BSJ-03-123,1527.0,1535.625,939.030303030303,MDAMB157,0.1,72,TNBC,#ca7832
0.8204959299793844,BSJ-03-123,1436.5,1535.625,939.030303030303,MDAMB157,0.316227766017,72,TNBC,#ca7832
0.765375505020115,BSJ-03-123,1405.5,1535.625,939.030303030303,MDAMB157,1.0,72,TNBC,#ca7832
0.9558626238932147,BSJ-03-123,1511.5,1535.625,939.030303030303,MDAMB157,3.16227766017,72,TNBC,#ca7832
-0.2721862069040105,BSJ-03-123,749.5,1535.625,939.030303030303,MDAMB157,10.0,72,TNBC,#ca7832
1.0374985254261282,BSJ-03-124,1556.0,1535.625,939.030303030303,MDAMB157,0.001,72,TNBC,#ca7832
1.0680131698952682,BSJ-03-124,1572.5,1535.625,939.030303030303,MDAMB157,0.00316227766017,72,TNBC,#ca7832
0.9303808318023492,BSJ-03-124,1497.5,1535.625,939.030303030303,MDAMB157,0.01,72,TNBC,#ca7832
0.7822149029646808,BSJ-03-124,1415.0,1535.625,939.030303030303,MDAMB157,0.0316227766017,72,TNBC,#ca7832
0.7221627271305029,BSJ-03-124,1381.0,1535.625,939.030303030303,MDAMB157,0.1,72,TNBC,#ca7832
1.0940074045638384,BSJ-03-124,1586.5,1535.625,939.030303030303,MDAMB157,0.316227766017,72,TNBC,#ca7832
0.9915162892501124,BSJ-03-124,1531.0,1535.625,939.030303030303,MDAMB157,1.0,72,TNBC,#ca7832
1.0365758980007262,BSJ-03-124,1555.5,1535.625,939.030303030303,MDAMB157,3.16227766017,72,TNBC,#ca7832
0.3822336375244646,BSJ-03-124,1181.5,1535.625,939.030303030303,MDAMB157,10.0,72,TNBC,#ca7832
1.1622191185809387,BVD523,1623.0,1535.625,939.030303030303,MDAMB157,0.001,72,TNBC,#ca7832
1.1116999441805526,BVD523,1596.0,1535.625,939.030303030303,MDAMB157,0.003162278,72,TNBC,#ca7832
1.0264350119417478,BVD523,1550.0,1535.625,939.030303030303,MDAMB157,0.01,72,TNBC,#ca7832
0.6801349572173334,BVD523,1357.0,1535.625,939.030303030303,MDAMB157,0.031622777000000005,72,TNBC,#ca7832
0.8995695384491105,BVD523,1480.5,1535.625,939.030303030303,MDAMB157,0.1,72,TNBC,#ca7832
0.8124640884141767,BVD523,1432.0,1535.625,939.030303030303,MDAMB157,0.316227766,72,TNBC,#ca7832
0.8178175035861046,BVD523,1435.0,1535.625,939.030303030303,MDAMB157,1.0,72,TNBC,#ca7832
0.5235609084617376,BVD523,1266.0,1535.625,939.030303030303,MDAMB157,3.16227766,72,TNBC,#ca7832
0.3354783911622432,BVD523,1153.0,1535.625,939.030303030303,MDAMB157,10.0,72,TNBC,#ca7832
1.0043605676775775,CFI-400945,1538.0,1535.625,939.030303030303,MDAMB157,0.0001,72,TNBC,#ca7832
1.0356533919471895,CFI-400945,1555.0,1535.625,939.030303030303,MDAMB157,0.000316228,72,TNBC,#ca7832
1.033808744047935,CFI-400945,1554.0,1535.625,939.030303030303,MDAMB157,0.001,72,TNBC,#ca7832
0.3567473779274102,CFI-400945,1166.0,1535.625,939.030303030303,MDAMB157,0.003162278,72,TNBC,#ca7832
-0.3000826434377646,CFI-400945,729.0,1535.625,939.030303030303,MDAMB157,0.01,72,TNBC,#ca7832
-0.4403776589743368,CFI-400945,622.0,1535.625,939.030303030303,MDAMB157,0.031622777000000005,72,TNBC,#ca7832
-0.2803837540883162,CFI-400945,743.5,1535.625,939.030303030303,MDAMB157,0.1,72,TNBC,#ca7832
-0.28923392248442925,CFI-400945,737.0,1535.625,939.030303030303,MDAMB157,0.316227766,72,TNBC,#ca7832
-0.3068384254859343,CFI-400945,724.0,1535.625,939.030303030303,MDAMB157,1.0,72,TNBC,#ca7832
1.023671868595831,E17,1548.5,1535.625,939.030303030303,MDAMB157,0.0001,72,TNBC,#ca7832
0.9567744810333298,E17,1512.0,1535.625,939.030303030303,MDAMB157,0.000316228,72,TNBC,#ca7832
0.41449176644789776,E17,1201.0,1535.625,939.030303030303,MDAMB157,0.001,72,TNBC,#ca7832
0.14698359869316358,E17,1035.0,1535.625,939.030303030303,MDAMB157,0.00316227766017,72,TNBC,#ca7832
-0.6679186337977101,E17,429.5,1535.625,939.030303030303,MDAMB157,0.01,72,TNBC,#ca7832
-0.7551323783751118,E17,346.0,1535.625,939.030303030303,MDAMB157,0.0316227766017,72,TNBC,#ca7832
-0.7801757809736165,E17,320.5,1535.625,939.030303030303,MDAMB157,0.1,72,TNBC,#ca7832
-0.9074317084593372,E17,173.5,1535.625,939.030303030303,MDAMB157,0.316227766017,72,TNBC,#ca7832
-0.8354168518274632,E17,261.0,1535.625,939.030303030303,MDAMB157,1.0,72,TNBC,#ca7832
0.8617080853384385,FMF-03-145-1,1459.5,1535.625,939.030303030303,MDAMB157,0.0001,72,TNBC,#ca7832
0.9677263867920922,FMF-03-145-1,1518.0,1535.625,939.030303030303,MDAMB157,0.000316228,72,TNBC,#ca7832
0.9558626238932147,FMF-03-145-1,1511.5,1535.625,939.030303030303,MDAMB157,0.001,72,TNBC,#ca7832
0.9077114502480632,FMF-03-145-1,1485.0,1535.625,939.030303030303,MDAMB157,0.003162278,72,TNBC,#ca7832
-0.23218772975822224,FMF-03-145-1,778.5,1535.625,939.030303030303,MDAMB157,0.01,72,TNBC,#ca7832
-0.32765982051256703,FMF-03-145-1,708.5,1535.625,939.030303030303,MDAMB157,0.0316227766017,72,TNBC,#ca7832
-0.25433273133844536,FMF-03-145-1,762.5,1535.625,939.030303030303,MDAMB157,0.1,72,TNBC,#ca7832
1.208359380069925,FMF-03-146-1,1647.5,1535.625,939.030303030303,MDAMB157,0.001,72,TNBC,#ca7832
0.7081199834975271,FMF-03-146-1,1373.0,1535.625,939.030303030303,MDAMB157,0.00316227766017,72,TNBC,#ca7832
1.0504280405464301,FMF-03-146-1,1563.0,1535.625,939.030303030303,MDAMB157,0.01,72,TNBC,#ca7832
1.0977285559125645,FMF-03-146-1,1588.5,1535.625,939.030303030303,MDAMB157,0.0316227766017,72,TNBC,#ca7832
1.0117109118412686,FMF-03-146-1,1542.0,1535.625,939.030303030303,MDAMB157,0.1,72,TNBC,#ca7832
0.7142595748919185,FMF-03-146-1,1376.5,1535.625,939.030303030303,MDAMB157,0.316227766017,72,TNBC,#ca7832
0.9649867464211068,FMF-03-146-1,1516.5,1535.625,939.030303030303,MDAMB157,1.0,72,TNBC,#ca7832
0.9915162892501124,FMF-03-146-1,1531.0,1535.625,939.030303030303,MDAMB157,3.16227766017,72,TNBC,#ca7832
0.5832545821153909,FMF-03-146-1,1301.0,1535.625,939.030303030303,MDAMB157,10.0,72,TNBC,#ca7832
0.6897396613558993,FMF-04-107-2,1362.5,1535.625,939.030303030303,MDAMB157,0.001,72,TNBC,#ca7832
0.286770941962853,FMF-04-107-2,1123.0,1535.625,939.030303030303,MDAMB157,0.00316227766017,72,TNBC,#ca7832
-0.08889856140193575,FMF-04-107-2,879.0,1535.625,939.030303030303,MDAMB157,0.01,72,TNBC,#ca7832
-0.3811817755886681,FMF-04-107-2,668.0,1535.625,939.030303030303,MDAMB157,0.0316227766017,72,TNBC,#ca7832
-0.5002630158264811,FMF-04-107-2,574.0,1535.625,939.030303030303,MDAMB157,0.1,72,TNBC,#ca7832
-0.6403570726779005,FMF-04-107-2,454.5,1535.625,939.030303030303,MDAMB157,0.316227766017,72,TNBC,#ca7832
-0.6937673184938936,FMF-04-107-2,405.5,1535.625,939.030303030303,MDAMB157,1.0,72,TNBC,#ca7832
-0.8210218094095636,FMF-04-107-2,277.0,1535.625,939.030303030303,MDAMB157,3.16227766017,72,TNBC,#ca7832
-0.7699589195611422,FMF-04-107-2,331.0,1535.625,939.030303030303,MDAMB157,10.0,72,TNBC,#ca7832
1.174432818752786,FMF-04-112-1,1629.5,1535.625,939.030303030303,MDAMB157,0.01,72,TNBC,#ca7832
1.056901697559995,FMF-04-112-1,1566.5,1535.625,939.030303030303,MDAMB157,0.0316227766017,72,TNBC,#ca7832
0.8914377489957612,FMF-04-112-1,1476.0,1535.625,939.030303030303,MDAMB157,0.1,72,TNBC,#ca7832
0.8680029400466251,FMF-04-112-1,1463.0,1535.625,939.030303030303,MDAMB157,0.316227766017,72,TNBC,#ca7832
1.1640968485539531,FMF-04-112-1,1624.0,1535.625,939.030303030303,MDAMB157,1.0,72,TNBC,#ca7832
0.6627126708423221,FMF-04-112-1,1347.0,1535.625,939.030303030303,MDAMB157,3.16227766017,72,TNBC,#ca7832
0.7627209004842619,FMF-04-112-1,1404.0,1535.625,939.030303030303,MDAMB157,10.0,72,TNBC,#ca7832
1.080998499865275,Flavopiridol,1579.5,1535.625,939.030303030303,MDAMB157,0.0001,72,TNBC,#ca7832
0.9924329421254092,Flavopiridol,1531.5,1535.625,939.030303030303,MDAMB157,0.00031622776601700003,72,TNBC,#ca7832
0.7822149029646808,Flavopiridol,1415.0,1535.625,939.030303030303,MDAMB157,0.001,72,TNBC,#ca7832
0.939470328188007,Flavopiridol,1502.5,1535.625,939.030303030303,MDAMB157,0.00316227766017,72,TNBC,#ca7832
1.14346788746386,Flavopiridol,1613.0,1535.625,939.030303030303,MDAMB157,0.01,72,TNBC,#ca7832
1.207414917909054,Flavopiridol,1647.0,1535.625,939.030303030303,MDAMB157,0.0316227766017,72,TNBC,#ca7832
0.6514165146580824,Flavopiridol,1340.5,1535.625,939.030303030303,MDAMB157,0.1,72,TNBC,#ca7832
-0.06028523683648467,Flavopiridol,898.5,1535.625,939.030303030303,MDAMB157,0.316227766017,72,TNBC,#ca7832
-0.8269120172503811,Flavopiridol,270.5,1535.625,939.030303030303,MDAMB157,1.0,72,TNBC,#ca7832
1.1023826921421374,GSK2334470,1591.0,1535.625,939.030303030303,MDAMB157,0.001,72,TNBC,#ca7832
0.8986655060862503,GSK2334470,1480.0,1535.625,939.030303030303,MDAMB157,0.00316227766017,72,TNBC,#ca7832
0.6862452021531502,GSK2334470,1360.5,1535.625,939.030303030303,MDAMB157,0.01,72,TNBC,#ca7832
