timepoint,agent,cell_line,GR50,GRmax,GR_AOC,GEC50,GRinf,h_GR,r2_GR,pval_GR,receptor_status,color_map
72,FMF-03-145-1,MGH358,#NAME?,-0.5238327110000001,0.800232113,0.0,0.154521351,0.01,-2.22e-16,0.062358441,HR+,#7da245
72,FMF-03-145-1,T47D,#NAME?,-0.222752971,1.021614188,0.0,-0.032917854,0.01,-1.1099999999999999e-15,0.453173726,HR+,#7da245
72,FMF-03-145-1,T47D-PR,#NAME?,0.095690294,0.7767404659999999,0.0,0.221730283,0.01,-1.78e-15,0.081211141,HR+,#7da245
72,FMF-03-146-1,Hs578T,16.75366389,0.939470135,0.003357798,18.10596709,-0.23710549,5.0,0.593859037,0.04269419,TNBC,#ca7832
72,FMF-03-146-1,Hs578T-PR,inf,0.894405881,0.042216988,0.0,0.953874163,0.01,-1.07e-14,0.361828684,TNBC,#ca7832
72,FMF-03-146-1,MCF7,inf,0.79794721,0.040548738,0.0,0.958659871,0.01,-3.3299999999999997e-15,0.1482056,HR+,#7da245
72,FMF-03-146-1,MCF7-PR,inf,0.663985649,0.156562441,0.080617525,0.7110372909999999,5.0,0.6215395020000001,0.033348166,HR+,#7da245
72,FMF-03-146-1,MGH312,inf,0.851974973,0.040173758,0.0,0.967514961,0.01,-1.3300000000000001e-15,0.714823423,HR+,#7da245
72,FMF-03-146-1,MGH358,inf,0.50619183,0.119391081,0.0,0.874327787,0.01,0.0,0.824608145,HR+,#7da245
72,FMF-03-146-1,T47D,inf,0.6945736690000001,0.06868223799999999,0.0,0.923888398,0.01,-1.1099999999999999e-15,0.103639526,HR+,#7da245
72,FMF-03-146-1,T47D-PR,inf,0.8323065359999999,-0.022288123,0.0,1.0,0.01,-0.022217006,0.158051778,HR+,#7da245
72,FMF-04-107-2,Hs578T,0.005191155,-0.16937965600000002,0.90000041,0.006505361,-0.147381822,1.144715202,0.994508043,1.23e-08,TNBC,#ca7832
72,FMF-04-107-2,Hs578T-PR,0.005387607,-0.153564334,0.896768857,0.006534306,-0.137874298,1.262059748,0.983220006,6.12e-07,TNBC,#ca7832
72,FMF-04-107-2,MCF7,0.002562978,-0.362520102,1.069349968,0.004377013,-0.321468854,0.927669956,0.995415773,6.520000000000001e-09,HR+,#7da245
72,FMF-04-107-2,MCF7-PR,0.00350891,-0.667631578,1.197474172,0.008395541999999999,-0.599609478,0.903377495,0.991060286,6.76e-08,HR+,#7da245
72,FMF-04-107-2,MGH312,0.002443878,-0.8537507559999999,1.5257396719999998,0.003706955,-0.506859085,1.680127415,0.7509756479999999,0.007706308,HR+,#7da245
72,FMF-04-107-2,MGH358,0.001565262,-0.997051849,1.6315595669999998,0.004600159,-1.0,1.01908536,0.998100975,2.98e-10,HR+,#7da245
72,FMF-04-107-2,T47D,0.003227167,-0.396054546,1.06007584,0.005341223000000001,-0.33189704800000003,1.010421386,0.981585791,8.47e-07,HR+,#7da245
72,FMF-04-107-2,T47D-PR,0.005202986,-0.17614168300000002,0.839120669,0.00553629,-0.048823016,1.500484955,0.977688573,1.66e-06,HR+,#7da245
72,FMF-04-112-1,Hs578T,inf,0.954701612,0.016618823,0.188227596,0.965339848,5.0,0.730939482,0.037551296,TNBC,#ca7832
72,FMF-04-112-1,Hs578T-PR,inf,0.802681205,0.000549136,4.407153868,0.79939883,5.0,0.709958058,0.045305613,TNBC,#ca7832
72,FMF-04-112-1,MCF7,12.03563733,0.756560907,0.028174027,14.13656263,-0.61774735,5.0,0.7760459190000001,0.023735449,HR+,#7da245
72,FMF-04-112-1,MCF7-PR,inf,0.558954133,0.124059769,0.0,0.8477447790000001,0.01,-4.44e-16,0.309704184,HR+,#7da245
72,FMF-04-112-1,MGH312,inf,0.8138773579999999,-0.037176349,0.0,1.0,0.01,-0.015577015,0.370395529,HR+,#7da245
72,FMF-04-112-1,MGH358,inf,0.632820142,-0.059953395,0.0,1.0,0.01,-0.010078469,0.6196405389999999,HR+,#7da245
72,FMF-04-112-1,T47D,12.04285246,0.635336703,0.044898619,13.38905873,-0.165258433,2.694883733,0.8218200440000001,0.013401306000000002,HR+,#7da245
72,FMF-04-112-1,T47D-PR,inf,0.921862228,-0.01230661,0.0,1.0,0.01,-0.021553944,0.188656352,HR+,#7da245
72,Flavopiridol,Hs578T,0.150935046,-0.175899923,0.243008715,0.196566514,-0.266270845,1.616223805,0.997149637,1.24e-09,TNBC,#ca7832
72,Flavopiridol,Hs578T-PR,0.070308194,-0.355434648,0.337023575,0.15061739400000002,-0.55121306,0.975372606,0.992848749,3.09e-08,TNBC,#ca7832
72,Flavopiridol,MCF7,0.085266245,-0.26306525,0.350468257,0.10962379,-0.312318532,1.931282353,0.983930604,5.26e-07,HR+,#7da245
72,Flavopiridol,MCF7-PR,0.116258587,-0.593675066,0.34793187600000003,0.145079047,-0.579668567,3.475999835,0.889849792,0.000443556,HR+,#7da245
72,Flavopiridol,MGH312,0.096727228,-0.870805685,0.447826736,0.16954446199999998,-0.944061673,1.889822897,0.958851216,1.41e-05,HR+,#7da245
72,Flavopiridol,MGH358,0.348786915,-0.926164542,0.17109315,0.431862401,-0.955110775,5.0,0.700421306,0.014715948,HR+,#7da245
72,Flavopiridol,T47D,0.078292416,-0.331540399,0.32712246300000003,0.216326974,-0.69150054,0.854399516,0.971337042,3.99e-06,HR+,#7da245
72,Flavopiridol,T47D-PR,0.447795942,-0.163595097,0.055508684,0.831881923,-1.0,1.773806729,0.918701081,0.000153213,HR+,#7da245
72,GSK2334470,Hs578T,16.80576616,0.53065211,0.174916983,744.7763986,-1.0,0.289767185,0.973429897,3.06e-06,TNBC,#ca7832
72,GSK2334470,Hs578T-PR,2.27600346,0.107569536,0.254067469,24.08157555,-1.0,0.465705882,0.908311636,0.000233399,TNBC,#ca7832
72,GSK2334470,MCF7,3.633359007,0.317814923,0.246614214,119.4454353,-1.0,0.314545089,0.866129145,0.000877811,HR+,#7da245
72,GSK2334470,MCF7-PR,0.002821131,-0.391431769,0.911971137,0.027642345,-0.549481034,0.32487924100000004,0.924637303,0.000117503,HR+,#7da245
72,GSK2334470,MGH312,0.036192287,-0.518982252,0.700470754,0.815992203,-1.0,0.35262127,0.934370343,7.240000000000001e-05,HR+,#7da245
72,GSK2334470,MGH358,0.008111491,-0.7401161509999999,0.945478312,0.044378242000000005,-0.66729414,0.498883041,0.8544835009999999,0.001175419,HR+,#7da245
72,GSK2334470,T47D,0.148173916,0.136932163,0.471858442,0.171563488,-0.029521483,0.391396121,0.988482549,1.64e-07,HR+,#7da245
72,GSK2334470,T47D-PR,0.151515279,0.160022441,0.471156222,0.167072055,-0.017896177,0.35980312299999995,0.967780056,6e-06,HR+,#7da245
72,INK128/MLN0128,MGH312,0.002241222,-0.827637979,1.183125168,0.007009981,-0.807991771,0.84331181,0.994700406,1.08e-08,HR+,#7da245
72,INK128/MLN0128,MGH358,0.001692202,-0.987802368,1.393107422,0.005088543,-1.0,0.997866795,0.993787902,1.89e-08,HR+,#7da245
72,Ipatasertib/GDC0068,MGH312,0.035885682,-0.872051995,0.910893395,0.10784604,-0.874989896,0.919324397,0.996019697,3.98e-09,HR+,#7da245
72,Ipatasertib/GDC0068,MGH358,0.149931561,-0.990540136,0.70016715,0.471094664,-1.0,0.959587175,0.973855253,2.89e-06,HR+,#7da245
72,LEE011/Ribociclib,Hs578T,3.98386705,0.396706838,0.330891435,1000.0,-0.710823153,0.160066461,0.929420588,9.34e-05,TNBC,#ca7832
72,LEE011/Ribociclib,Hs578T-PR,inf,0.865391255,0.037289414,0.06739982,0.915687914,1.60044751,0.691054288,0.016390326,TNBC,#ca7832
72,LEE011/Ribociclib,MCF7,0.181934867,0.306367696,0.444284448,0.033758904,0.240241883,0.388776687,0.976710662,1.93e-06,HR+,#7da245
72,LEE011/Ribociclib,MCF7-PR,inf,0.8014389279999999,0.021607027,0.0,0.971383182,0.01,-8.88e-16,0.1387471,HR+,#7da245
72,LEE011/Ribociclib,MGH312,inf,0.888584788,0.000555242,0.0,1.0,0.01,-0.008671327,1.0,HR+,#7da245
72,LEE011/Ribociclib,MGH358,inf,0.71532985,0.267454874,0.0,0.7393407479999999,0.01,-2.22e-16,1.0,HR+,#7da245
72,LEE011/Ribociclib,T47D,0.001657337,0.082586115,0.7507785440000001,0.001307002,0.040112912,0.352149419,0.90675524,0.000247563,HR+,#7da245
72,LEE011/Ribociclib,T47D-PR,14.46513124,0.842802767,-0.004281488,13.984392800000002,0.073839954,4.727732787,0.815328815,0.002706431,HR+,#7da245
72,LY2606368,Hs578T,#NAME?,-0.21735448,1.183504023,0.0,-0.181330809,0.01,-4.44e-16,0.502665872,TNBC,#ca7832
72,LY2606368,Hs578T-PR,#NAME?,-0.020176367,1.11276568,0.0,-0.10757314,0.01,-8.88e-16,1.0,TNBC,#ca7832
72,LY2606368,MCF7,#NAME?,0.238359798,0.772210194,0.0,0.226549813,0.01,-1.3999999999999999e-14,1.0,HR+,#7da245
72,LY2606368,MCF7-PR,#NAME?,0.306369823,0.932954245,0.0,0.080511863,0.01,-2.22e-16,1.0,HR+,#7da245
72,LY2606368,MGH312,inf,0.907210085,0.08029886900000001,0.0,0.944662378,0.01,-6.66e-16,1.0,HR+,#7da245
72,LY2606368,MGH358,0.81124081,-0.008127714,0.295179964,0.8526623659999999,-0.042302473,1.630881915,0.733220449,0.009806948,HR+,#7da245
72,LY2606368,T47D,2.031277076,0.34636322,0.201927328,0.717558101,0.256649197,0.6920310909999999,0.821764741,0.002390439,HR+,#7da245
72,LY2606368,T47D-PR,inf,0.705753037,-0.033562327999999995,0.0,1.0,0.01,-0.034035061,0.185508658,HR+,#7da245
72,LY3023414,Hs578T,0.000294959,0.022056391,0.6992237179999999,0.193604235,-0.456500755,0.1,0.780006176,0.004993864000000001,TNBC,#ca7832
72,LY3023414,Hs578T-PR,6.21E-06,-0.183566256,0.840031616,0.007896399,-0.521823678,0.1,0.602847192,0.03947769,TNBC,#ca7832
72,LY3023414,MCF7,6.62E-05,-0.206069356,0.8109581090000001,3.909308506,-1.0,0.1,0.752456828,0.007547069,HR+,#7da245
72,LY3023414,MCF7-PR,7.75E-08,-0.816888045,1.37759317,0.000222474,-1.0,0.137972726,0.804993555,0.0032746990000000003,HR+,#7da245
72,LY3023414,MGH312,0.000217208,-0.706134244,1.165281444,0.020865756000000003,-1.0,0.240659502,0.974571673,2.62e-06,HR+,#7da245
72,LY3023414,MGH358,0.00021869,-0.997967111,1.569188581,0.002586561,-1.0,0.4447047320000001,0.974817951,2.53e-06,HR+,#7da245
72,LY3023414,T47D,1.40E-05,-0.452207584,1.018838148,0.06955987400000001,-1.0,0.129047259,0.8066532120000001,0.003178186,HR+,#7da245
72,LY3023414,T47D-PR,0.00017439,-0.30742145,0.964231486,0.166364906,-1.0,0.160132475,0.945374149,3.81e-05,HR+,#7da245
72,Luminespib/NVP-AUY922,MGH312,0.003884776,-0.606969124,0.920839395,0.004567886,-0.6238707720000001,5.0,0.996478581,2.59e-09,HR+,#7da245
72,Luminespib/NVP-AUY922,MGH358,0.003496473,-0.996711322,1.126381256,0.004430002,-0.992800767,4.622112495,0.994296828,1.4e-08,HR+,#7da245
72,MFH-2-90,Hs578T,#NAME?,-0.15547560300000002,1.116622051,0.0,-0.123270014,0.01,-4.44e-16,1.0,TNBC,#ca7832
72,MFH-2-90,Hs578T-PR,#NAME?,-0.272386516,1.245310699,0.0,-0.253052716,0.01,-2.22e-16,1.0,TNBC,#ca7832
72,MFH-2-90,MCF7,#NAME?,-0.292587411,1.3154231509999998,0.0,-0.319411791,0.01,-1.78e-15,1.0,HR+,#7da245
72,MFH-2-90,MCF7-PR,#NAME?,-0.5765354779999999,1.712260457,0.0,-0.701924908,0.01,-3.11e-15,1.0,HR+,#7da245
72,MFH-2-90,MGH312,#NAME?,-0.8460702379999999,1.828398612,0.0,-0.829015645,0.01,-6.33e-14,0.933809354,HR+,#7da245
72,MFH-2-90,MGH358,0.000756843,-0.995497198,1.935576887,0.000965841,-0.993587854,4.487833488,0.999811445,9.2e-14,HR+,#7da245
72,MFH-2-90,T47D,#NAME?,-0.320191199,1.32435862,0.0,-0.327804795,0.01,-2.22e-16,1.0,HR+,#7da245
72,MFH-2-90,T47D-PR,0.000719371,-0.091852977,1.0590563,0.000740176,-0.071228213,4.671266345,0.775897725,0.005327971999999999,HR+,#7da245
72,Neratinib/HKI272,MGH312,0.162700321,-0.215834506,0.381400829,2.047165432,-1.0,0.433839465,0.942788377,4.48e-05,HR+,#7da245
72,Neratinib/HKI272,MGH358,0.256451092,-0.61637171,0.263553236,0.902765849,-1.0,0.872936235,0.9006233370000001,0.00030938200000000003,HR+,#7da245
72,Olaparib/AZD2281,MGH312,10.91743594,0.529711088,0.043256684,7.3988670239999985,0.285680421,2.177545617,0.949096679,2.98e-05,HR+,#7da245
72,Olaparib/AZD2281,MGH358,inf,0.688265419,-0.181564451,0.0,1.0,0.01,-0.31148431600000004,0.696288572,HR+,#7da245
72,PF-4708671,MGH312,6.427633492,0.291063872,-0.006377484,7.655376796,-0.16619230699999998,1.6416893030000002,0.790757095,0.004190613,HR+,#7da245
72,PF-4708671,MGH358,1.646816756,-0.7329294609999999,0.201854814,3.587723135,-1.0,1.410876522,0.876501931,0.000661928,HR+,#7da245
72,Paclitaxel,MGH312,0.002539377,-0.462522728,0.942065194,0.003061928,-0.447488692,3.415921423,0.970105427,4.62e-06,HR+,#7da245
72,Paclitaxel,MGH358,0.001013333,-0.143142466,0.783489428,0.001251414,-0.096802027,0.838640327,0.939735657,5.37e-05,HR+,#7da245
72,Palbociclib/PD0332991,MGH312,inf,1.002885927,-0.075914381,0.0,1.0,0.01,-2.082232556,1.0,HR+,#7da245
72,Palbociclib/PD0332991,MGH358,inf,0.631895225,0.087240742,0.0,0.910560788,0.01,-4.44e-16,0.071507552,HR+,#7da245
72,Pictilisib/GDC0941,MGH312,0.076093164,-0.854816653,0.764354447,0.249941724,-0.901967573,0.8669388729999999,0.99684171,1.77e-09,HR+,#7da245
72,Pictilisib/GDC0941,MGH358,0.010305321,-0.998319866,1.177148036,0.048403333,-1.0,0.710198688,0.965006857,8.02e-06,HR+,#7da245
72,Pin1-3,Hs578T,inf,0.967462036,-0.015243438,0.0,1.0,0.01,-0.150073524,0.679007008,TNBC,#ca7832
72,Pin1-3,Hs578T-PR,15.38034836,0.7876560459999999,0.034992054,21.06877272,-0.607434236,2.526817834,0.853217695,0.008254375999999999,TNBC,#ca7832
72,Pin1-3,MCF7,11.00825613,0.654375455,-0.006061235999999999,13.80523349,-1.0,4.852480417,0.883801617,0.004602568,HR+,#7da245
72,Pin1-3,MCF7-PR,inf,1.240689699,-0.17460361800000002,0.0,1.0,0.01,-3.672631145,1.0,HR+,#7da245
72,Pin1-3,MGH312,inf,0.7611664640000001,-0.066096692,0.0,1.0,0.01,-0.13600636900000002,0.436293654,HR+,#7da245
72,Pin1-3,MGH358,inf,1.155207762,-0.205719326,0.0,1.0,0.01,-0.593298102,1.0,HR+,#7da245
72,Pin1-3,T47D,inf,1.048265018,-0.04479941,0.0,1.0,0.01,-1.090785413,1.0,HR+,#7da245
72,Pin1-3,T47D-PR,inf,1.172511973,-0.077515875,0.0,1.0,0.01,-1.2886689690000002,1.0,HR+,#7da245
72,R0-3306,Hs578T,5.066006096,0.15081013,0.116262612,10.71525192,-0.774997295,1.249595532,0.99215765,4.27e-08,TNBC,#ca7832
72,R0-3306,Hs578T-PR,3.599147527,0.105516208,0.132934003,4.235052237,-0.139706989,1.514469564,0.987525362,2.17e-07,TNBC,#ca7832
72,R0-3306,MCF7,6.267265768,0.069933627,0.098425405,10.26908613,-0.909949088,2.09944365,0.968777453,5.38e-06,HR+,#7da245
72,R0-3306,MCF7-PR,9.252252489,0.33947300700000005,-0.014678693,11.52581719,-1.0,5.0,0.7872336740000001,0.0044428340000000005,HR+,#7da245
72,R0-3306,MGH312,5.459879396,-0.204792615,0.09712073,8.479196789,-1.0,2.4957739130000003,0.936440779,6.47e-05,HR+,#7da245
72,R0-3306,MGH358,inf,-0.127953091,0.026792886,0.0,0.934552947,0.01,-2.22e-16,0.08814179,HR+,#7da245
72,R0-3306,T47D,7.299326592,-0.233383166,0.14557204699999998,9.092996974,-1.0,5.0,0.940423819,5.16e-05,HR+,#7da245
72,R0-3306,T47D-PR,6.019421526,0.052104065,0.11885679,10.60765397,-1.0,1.93900821,0.940568166,5.12e-05,HR+,#7da245
72,Rucaparib,Hs578T,179.7614683,0.681540319,0.090893226,1000.0,-0.373670519,0.325206727,0.68010821,0.018514451,TNBC,#ca7832
72,Rucaparib,Hs578T-PR,24.48448383,0.600917976,0.091627593,226.9373403,-1.0,0.493395915,0.783067352,0.004754854,TNBC,#ca7832
72,Rucaparib,MCF7,21.08057138,0.6364079260000001,0.077776778,103.4498329,-1.0,0.690631888,0.6900579790000001,0.016576071,HR+,#7da245
72,Rucaparib,MCF7-PR,inf,0.857395857,0.070941011,0.0,0.923870355,0.01,-8.88e-16,1.0,HR+,#7da245
72,Rucaparib,MGH312,inf,0.6062592,0.176517415,0.007958229,0.7407869340000001,5.0,0.676751115,0.019203466,HR+,#7da245
72,Rucaparib,MGH358,inf,0.5456518920000001,0.123465663,0.0,0.8939774540000001,0.01,-2.22e-16,0.31243156,HR+,#7da245
72,Rucaparib,T47D,inf,0.8251885529999999,0.055819997,0.148410607,0.871751717,5.0,0.6268160110000001,0.031749033,HR+,#7da245
72,Rucaparib,T47D-PR,inf,0.853038328,0.001549166,0.0,0.996528475,0.01,-2.89e-15,0.244080536,HR+,#7da245
72,SHP099,Hs578T,378.44011,0.6747274109999999,0.13325451800000002,1000.0,-0.127312419,0.233443644,0.871305971,0.000764635,TNBC,#ca7832
72,SHP099,Hs578T-PR,inf,0.7995601609999999,0.02839403,4.634916658,0.7952682790000001,5.0,0.645190504,0.026606229,TNBC,#ca7832
72,SHP099,MCF7,inf,0.8513468359999999,0.028975014,0.0,0.966803645,0.01,-7.33e-15,0.086056829,HR+,#7da245
72,SHP099,MCF7-PR,inf,0.705869724,0.08950418199999999,0.0,0.912483006,0.01,-4.44e-16,0.56908568,HR+,#7da245
72,SHP099,MGH312,inf,0.983466301,-0.021256821,0.0,1.0,0.01,-0.122334966,0.969230931,HR+,#7da245
72,SHP099,MGH358,inf,0.297893988,0.137409175,0.0,0.822100994,0.01,-2.22e-16,0.290044276,HR+,#7da245
72,SHP099,T47D,inf,0.937701966,-0.019937061,0.0,1.0,0.01,-0.082309343,0.594076749,HR+,#7da245
72,SHP099,T47D-PR,inf,0.969522661,-0.018194515,0.0,1.0,0.01,-0.106237851,1.0,HR+,#7da245
72,SY-1365,Hs578T,0.000615291,-0.255737583,0.688222349,0.000670138,-0.26628048600000004,5.0,0.997634431,6.439999999999999e-10,TNBC,#ca7832
72,SY-1365,Hs578T-PR,0.000466811,-0.282443528,0.751019565,0.0005153040000000001,-0.311299489,4.897477857,0.99439891,1.32e-08,TNBC,#ca7832
72,SY-1365,MCF7,0.000534664,-0.31916266,0.738699077,0.000593235,-0.340816179,5.0,0.995146204,7.970000000000001e-09,HR+,#7da245
72,SY-1365,MCF7-PR,0.000780896,-0.7628973659999999,0.8261301109999999,0.00122546,-0.704838417,1.951699918,0.995305885,7.090000000000002e-09,HR+,#7da245
72,SY-1365,MGH312,0.000500046,-0.86273663,1.02357306,0.00061042,-0.855388523,5.0,0.997730568,5.57e-10,HR+,#7da245
72,SY-1365,MGH358,0.001622415,-0.986009209,0.7503188340000001,0.003335162,-1.0,1.524568696,0.995224192,7.53e-09,HR+,#7da245
72,SY-1365,T47D,0.000765297,-0.329900045,0.68606611,0.0008392510000000001,-0.293009089,5.0,0.979100142,1.32e-06,HR+,#7da245
72,SY-1365,T47D-PR,0.001830624,-0.157414149,0.468346105,0.002567633,-0.173063355,0.87853173,0.967465587,6.21e-06,HR+,#7da245
72,Saracatinib/AZD0530,MGH312,0.143214937,-0.339423617,0.523397099,0.356366615,-0.429626379,0.680304415,0.991204439,6.38e-08,HR+,#7da245
72,Saracatinib/AZD0530,MGH358,0.193518222,-0.563747247,0.513150843,0.54552322,-0.650250605,0.80388669,0.971629248,3.85e-06,HR+,#7da245
72,TGX221,MGH312,0.142932959,-0.125148794,0.480824389,0.231157553,-0.17081830399999998,0.611349389,0.980812606,9.78e-07,HR+,#7da245
72,TGX221,MGH358,2.830059711,0.427625879,0.005690498,1.160794724,0.430159241,2.208714017,0.648920564,0.02564005,HR+,#7da245
72,THZ-P1-2,Hs578T,5.247164763,-0.542580769,0.132829322,7.126723615,-1.0,3.588316346,0.998478705,9.03e-08,TNBC,#ca7832
72,THZ-P1-2,Hs578T-PR,5.004165003,-0.509262996,0.190687869,7.0490521789999985,-1.0,3.206479353,0.988655937,1.3699999999999998e-05,TNBC,#ca7832
72,THZ-P1-2,MCF7,3.702904469,-0.53114029,0.275494639,6.041170649,-1.0,2.244446356,0.943915078,0.00074493,HR+,#7da245
72,THZ-P1-2,MCF7-PR,1.253236112,-0.786467162,0.4464524170000001,3.919110696,-1.0,0.963580316,0.700019367,0.049287075,HR+,#7da245
72,THZ-P1-2,MGH312,4.544781057,-0.92090556,0.144973741,5.661574377000001,-1.0,5.0,0.983532133,3.48e-05,HR+,#7da245
72,THZ-P1-2,MGH358,3.17840269,-0.99966187,0.271634384,3.95943457,-1.0,5.0,0.8504036159999999,0.008655711,HR+,#7da245
72,THZ-P1-2,T47D,1.224498279,-0.596323391,0.422802064,4.486335053,-1.0,0.84605939,0.820711645,0.013610692,HR+,#7da245
72,THZ-P1-2,T47D-PR,6.746448722,-0.007353219,0.136657705,9.953533,-1.0,2.824840147,0.955735733,0.000412224,HR+,#7da245
72,THZ-P1-2R,Hs578T,13.33296606,0.8460028909999999,-0.009763802,16.02040943,-0.740886838,4.950192217,0.788288585,0.02062342,TNBC,#ca7832
72,THZ-P1-2R,Hs578T-PR,14.86162275,0.755507369,0.025115164,24.44967561,-1.0,2.20678121,0.88634452,0.004354878,TNBC,#ca7832
72,THZ-P1-2R,MCF7,15.28991792,0.6984744629999999,0.059384733,31.87973204,-1.0,1.4951646440000002,0.838499035,0.010481847,HR+,#7da245
72,THZ-P1-2R,MCF7-PR,inf,0.551037522,0.181307255,0.0,0.820593603,0.01,-8.88e-16,0.13830488300000002,HR+,#7da245
72,THZ-P1-2R,MGH312,inf,1.000671806,-0.053873342000000005,0.0,1.0,0.01,-1.988146759,1.0,HR+,#7da245
72,THZ-P1-2R,MGH358,inf,1.089949133,-0.106652176,0.0,1.0,0.01,-0.911357134,1.0,HR+,#7da245
72,THZ-P1-2R,T47D,inf,0.617620606,0.07186406599999999,4.668140817,0.6091410420000001,5.0,0.7203812009999999,0.041344326,HR+,#7da245
72,THZ-P1-2R,T47D-PR,inf,0.80029693,-0.01102904,0.0,0.99805726,0.01,-2.6600000000000002e-15,0.083056329,HR+,#7da245
72,THZ1,Hs578T,0.021173787,-0.384963555,0.485965039,0.026475846,-0.279166136,1.985135891,0.991427666,5.83e-08,TNBC,#ca7832
72,THZ1,Hs578T-PR,0.013731179,-0.347348823,0.552661481,0.018036616,-0.251094862,1.492012696,0.985072359,4.06e-07,TNBC,#ca7832
72,THZ1,MCF7,0.022854877,-0.419629084,0.496892566,0.037726666,-0.400034418,1.172828799,0.994022458,1.65e-08,HR+,#7da245
72,THZ1,MCF7-PR,0.029112428,-0.8893444840000001,0.515585978,0.09439933,-1.0,0.933901225,0.979842486,1.16e-06,HR+,#7da245
72,THZ1,MGH312,0.008869857,-0.84549262,0.938522824,0.012831459,-0.8692019320000001,2.7282304710000003,0.977772786,1.64e-06,HR+,#7da245
72,THZ1,MGH358,0.027903577,-0.996950713,0.714821961,0.046196823,-0.996619831,2.174636415,0.965923841,7.2999999999999996e-06,HR+,#7da245
72,THZ1,T47D,0.02745766,-0.452709175,0.510623897,0.036829474,-0.4168289120000001,2.064723377,0.982622003,6.92e-07,HR+,#7da245
72,THZ1,T47D-PR,0.101551369,-0.203044052,0.215774065,0.123993914,-0.216084996,1.798942671,0.954923392,1.94e-05,HR+,#7da245
72,THZ531,Hs578T,0.055405628,-0.15894113,0.34400991,0.062282632,-0.164762824,2.434348318,0.998087926,3.06e-10,TNBC,#ca7832
72,THZ531,Hs578T-PR,0.057530784,-0.221993632,0.361449547,0.072712116,-0.261816639,1.798119737,0.992322196,3.9700000000000005e-08,TNBC,#ca7832
72,THZ531,MCF7,0.062328317,-0.291381343,0.330868047,0.080779536,-0.251538868,1.571548498,0.985211416,3.93e-07,HR+,#7da245
72,THZ531,MCF7-PR,0.054539188,-0.8097128029999999,0.453620411,0.090218847,-0.813984232,1.919679864,0.930918804,8.66e-05,HR+,#7da245
72,THZ531,MGH312,0.033826172,-0.8349805809999999,0.605277593,0.041126456,-0.8283489390000001,5.0,0.984898194,4.23e-07,HR+,#7da245
72,THZ531,MGH358,0.071756751,-0.982193821,0.560429986,0.121940519,-1.0,2.071870486,0.91544599,0.00017578,HR+,#7da245
72,THZ531,T47D,0.108813392,-0.247077475,0.248020219,0.11790559,-0.246844583,5.0,0.98094395,9.55e-07,HR+,#7da245
72,THZ531,T47D-PR,0.28530059,-0.112616103,0.135559383,0.361048671,-0.276950084,1.871869222,0.983328142,5.979999999999999e-07,HR+,#7da245
72,Taselisib/GDC0032,MGH312,0.037128978,-0.89530604,0.8801623340000001,0.190797179,-1.0,0.671189763,0.996627973,2.23e-09,HR+,#7da245
72,Taselisib/GDC0032,MGH358,0.001085554,-0.998752436,1.787951639,0.001865562,-0.729097392,1.661078236,0.793513218,0.004000579000000001,HR+,#7da245
72,Tivantinib/ARQ197,MGH312,0.379583006,-0.47182209,0.408065855,0.555876539,-0.458426692,1.705717352,0.980258581,1.08e-06,HR+,#7da245
72,Tivantinib/ARQ197,MGH358,0.729999325,-0.017728278,0.216537371,0.6893937859999999,0.034219656,1.238733875,0.916560371,0.00016780400000000002,HR+,#7da245
72,Torin2,MGH312,0.005739016,-0.6918787359999999,0.7968470609999999,0.013955693,-0.705558606,0.990423676,0.999086799,2.3e-11,HR+,#7da245
72,Torin2,MGH358,0.003786293,-0.995786419,0.9864798,0.008082043,-0.978085953,1.429455753,0.984984206,4.15e-07,HR+,#7da245
72,Trametinib/GSK1120212,MGH312,inf,1.077774409,-0.112007705,0.0,1.0,0.01,-21.76827534,1.0,HR+,#7da245
72,Trametinib/GSK1120212,MGH358,inf,0.393602608,0.003265332,0.0,0.991076269,0.01,-2.22e-16,0.06267423,HR+,#7da245
72,Volasertib/BI6727,MGH312,0.007622139,-0.59702315,0.778252747,0.009475649,-0.555175126,3.4311569680000003,0.997831286,4.75e-10,HR+,#7da245
72,Volasertib/BI6727,MGH358,0.004409119,0.015449078,0.397059245,0.003772018,0.270871327,5.0,0.8437203240000001,0.001508894,HR+,#7da245
72,Vorinostat,MGH312,0.756439921,-0.8445761359999999,0.3988859420000001,1.33218673,-0.8853488979999999,1.8006752330000002,0.995938162,4.27e-09,HR+,#7da245
72,Vorinostat,MGH358,1.358320499,-0.7192993790000001,0.261667948,2.2418301940000003,-0.81476096,1.92957679,0.966850731,6.63e-06,HR+,#7da245
72,YKL-5-124,Hs578T,0.005812356,-0.370590425,0.70722899,3.112522102,-1.0,0.17484909399999998,0.7843931209999999,0.004653922,TNBC,#ca7832
72,YKL-5-124,Hs578T-PR,9.93E-06,-0.130763362,1.045099987,2.11e-05,-0.137599959,0.32180716,0.8876679820000001,0.000475075,TNBC,#ca7832
72,YKL-5-124,MCF7,0.00077023,-0.23587226100000006,0.8042998690000001,1.670859743,-1.0,0.143008258,0.901159815,0.000303576,HR+,#7da245
72,YKL-5-124,MCF7-PR,0.0003522,-0.715162842,1.048668933,0.058249816,-1.0,0.215064342,0.8691219720000001,0.0008110239999999999,HR+,#7da245
